doc_id,doc_date,vendor,city,payment_terms_days,item,category,qty,unit_price,subtotal,gst_rate,gst_amount,total
DOC-00421,2025-11-20,Vision Systems,Karachi,0,Printer Service Visit,Service,20,8475.52,169510.46,0.18,30511.88,200022.34
DOC-00421,2025-11-20,Vision Systems,Karachi,0,HDP5000e Ribbon,Ribbon,5,25510.35,127551.75,0,0,127551.75
DOC-00422,2025-02-15,PakTech,Karachi,45,UHF Long Range Tag,Accessories,2,204.98,409.96,0.18,73.79,483.75
DOC-00422,2025-02-15,PakTech,Karachi,45,UHF Long Range Tag,Accessories,20,206.38,4127.54,0.18,742.96,4870.5
DOC-00422,2025-02-15,PakTech,Karachi,45,HDP5000e Ribbon,Ribbon,3,25015.97,75047.92,0.18,13508.63,88556.55
DOC-00422,2025-02-15,PakTech,Karachi,45,Printer Cleaning Kit,Accessories,20,3645.64,72912.7,0,0,72912.7
DOC-00423,2025-06-08,PakTech,Lahore,15,ID Card PVC Pack,Accessories,5,5240.96,26204.8,0,0,26204.8
DOC-00423,2025-06-08,PakTech,Lahore,15,ID Card PVC Pack,Accessories,50,5314.31,265715.61,0.18,47828.81,313544.42
DOC-00424,2025-03-26,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,5,3492.15,17460.75,0.18,3142.93,20603.68
DOC-00424,2025-03-26,Alpha Supplies,Lahore,30,PolyGuard Lamination,Accessories,1,11920.95,11920.95,0.18,2145.77,14066.72
DOC-00424,2025-03-26,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,3,3648.67,10946.01,0.18,1970.28,12916.3
DOC-00425,2025-07-15,Alpha Supplies,Islamabad,15,Printer Cleaning Kit,Accessories,3,3458.46,10375.37,0.18,1867.57,12242.94
DOC-00425,2025-07-15,Alpha Supplies,Islamabad,15,ID Card PVC Pack,Accessories,10,5129.09,51290.93,0.18,9232.37,60523.29
DOC-00425,2025-07-15,Alpha Supplies,Islamabad,15,UHF Long Range Tag,Accessories,50,206.16,10307.86,0,0,10307.86
DOC-00425,2025-07-15,Alpha Supplies,Islamabad,15,PolyGuard Lamination,Accessories,10,11382.15,113821.5,0.18,20487.87,134309.38
DOC-00426,2025-12-20,Prime Traders,Lahore,0,HDP5000e Ribbon,Ribbon,2,22683.89,45367.78,0,0,45367.78
DOC-00426,2025-12-20,Prime Traders,Lahore,0,HDP5000e Ribbon,Ribbon,3,23908.32,71724.97,0.18,12910.49,84635.47
DOC-00426,2025-12-20,Prime Traders,Lahore,0,UHF Long Range Tag,Accessories,50,194.71,9735.42,0,0,9735.42
DOC-00426,2025-12-20,Prime Traders,Lahore,0,Printer Cleaning Kit,Accessories,1,3349.93,3349.93,0,0,3349.93
DOC-00427,2025-11-19,Vision Systems,Karachi,0,PolyGuard Lamination,Accessories,1,13207.1,13207.1,0.18,2377.28,15584.38
DOC-00427,2025-11-19,Vision Systems,Karachi,0,PolyGuard Lamination,Accessories,20,12933.23,258664.54,0,0,258664.54
DOC-00427,2025-11-19,Vision Systems,Karachi,0,Printer Service Visit,Service,5,8619.19,43095.94,0.18,7757.27,50853.21
DOC-00427,2025-11-19,Vision Systems,Karachi,0,Printer Cleaning Kit,Accessories,3,3835.43,11506.29,0,0,11506.29
DOC-00428,2025-07-24,PakTech,Karachi,0,UHF Long Range Tag,Accessories,3,199.82,599.46,0.18,107.9,707.36
DOC-00429,2025-01-26,PakTech,Karachi,15,UHF Long Range Tag,Accessories,3,204.12,612.36,0,0,612.36
DOC-00430,2025-07-26,Prime Traders,Islamabad,30,Printer Cleaning Kit,Accessories,50,3422.66,171133.08,0.18,30803.95,201937.03
DOC-00430,2025-07-26,Prime Traders,Islamabad,30,Printer Service Visit,Service,10,8165.25,81652.52,0.18,14697.45,96349.97
DOC-00430,2025-07-26,Prime Traders,Islamabad,30,HDP5000e Ribbon,Ribbon,10,23735.44,237354.4,0.18,42723.79,280078.19
DOC-00430,2025-07-26,Prime Traders,Islamabad,30,HDP5000e Ribbon,Ribbon,20,23371.04,467420.81,0.18,84135.75,551556.55
DOC-00431,2025-11-13,Vision Systems,Islamabad,45,HDP5000e Ribbon,Ribbon,5,25511.99,127559.93,0.18,22960.79,150520.71
DOC-00431,2025-11-13,Vision Systems,Islamabad,45,ID Card PVC Pack,Accessories,2,5024.41,10048.81,0,0,10048.81
DOC-00431,2025-11-13,Vision Systems,Islamabad,45,PolyGuard Lamination,Accessories,2,12863.51,25727.02,0.18,4630.86,30357.88
DOC-00431,2025-11-13,Vision Systems,Islamabad,45,Printer Cleaning Kit,Accessories,2,3647.71,7295.41,0.18,1313.17,8608.58
DOC-00432,2025-01-06,Prime Traders,Islamabad,0,HDP5000e Ribbon,Ribbon,5,22583.01,112915.05,0.18,20324.71,133239.76
DOC-00432,2025-01-06,Prime Traders,Islamabad,0,ID Card PVC Pack,Accessories,10,4866.84,48668.42,0.18,8760.31,57428.73
DOC-00432,2025-01-06,Prime Traders,Islamabad,0,PolyGuard Lamination,Accessories,5,11398.64,56993.2,0.18,10258.78,67251.98
DOC-00432,2025-01-06,Prime Traders,Islamabad,0,UHF Long Range Tag,Accessories,3,202.24,606.73,0.18,109.21,715.94
DOC-00433,2025-06-04,MF TRADER,Islamabad,30,ID Card PVC Pack,Accessories,5,4643.67,23218.34,0.18,4179.3,27397.64
DOC-00433,2025-06-04,MF TRADER,Islamabad,30,HDP5000e Ribbon,Ribbon,2,23080.4,46160.79,0.18,8308.94,54469.73
DOC-00433,2025-06-04,MF TRADER,Islamabad,30,PolyGuard Lamination,Accessories,20,11131.3,222625.97,0.18,40072.67,262698.64
DOC-00433,2025-06-04,MF TRADER,Islamabad,30,PolyGuard Lamination,Accessories,1,10915.38,10915.38,0.18,1964.77,12880.15
DOC-00434,2025-10-13,MF TRADER,Karachi,45,HDP5000e Ribbon,Ribbon,50,22302.34,1115116.98,0.18,200721.06,1315838.04
DOC-00434,2025-10-13,MF TRADER,Karachi,45,PolyGuard Lamination,Accessories,50,11681.1,584055.13,0,0,584055.13
DOC-00434,2025-10-13,MF TRADER,Karachi,45,Printer Service Visit,Service,2,7891.28,15782.55,0.18,2840.86,18623.41
DOC-00434,2025-10-13,MF TRADER,Karachi,45,HDP5000e Ribbon,Ribbon,3,21678.66,65035.97,0.18,11706.47,76742.45
DOC-00435,2025-05-28,Prime Traders,Lahore,15,UHF Long Range Tag,Accessories,5,199.18,995.89,0.18,179.26,1175.15
DOC-00435,2025-05-28,Prime Traders,Lahore,15,Printer Cleaning Kit,Accessories,3,3403.52,10210.57,0,0,10210.57
DOC-00435,2025-05-28,Prime Traders,Lahore,15,ID Card PVC Pack,Accessories,5,5064.95,25324.75,0.18,1174.47,26499.22
DOC-00436,2025-01-06,Vision Systems,Karachi,30,UHF Long Range Tag,Accessories,2,211.24,422.47,0.18,76.05,498.52
DOC-00436,2025-01-06,Vision Systems,Karachi,30,Printer Cleaning Kit,Accessories,5,3763.14,18815.68,0.18,3386.82,22202.5
DOC-00436,2025-01-06,Vision Systems,Karachi,30,PolyGuard Lamination,Accessories,20,13339.33,266786.53,0.18,48021.58,314808.11
DOC-00436,2025-01-06,Vision Systems,Karachi,30,ID Card PVC Pack,Accessories,1,5110.4,5110.4,0,0,5110.4
DOC-00437,2025-08-14,Prime Traders,Lahore,15,HDP5000e Ribbon,Ribbon,20,23048.39,460967.9,0.18,82974.22,543942.12
DOC-00438,2025-12-10,MF TRADER,Lahore,45,HDP5000e Ribbon,Ribbon,50,23640.86,1182042.91,0,0,1182042.91
DOC-00438,2025-12-10,MF TRADER,Lahore,45,ID Card PVC Pack,Accessories,2,4782.22,9564.44,0.18,1721.6,11286.04
DOC-00439,2025-01-07,PakTech,Islamabad,45,HDP5000e Ribbon,Ribbon,1,23888.53,23888.53,0,0,23888.53
DOC-00440,2025-07-16,Vision Systems,Lahore,45,UHF Long Range Tag,Accessories,5,213.37,1066.85,0.18,192.03,1258.88
DOC-00440,2025-07-16,Vision Systems,Lahore,45,PolyGuard Lamination,Accessories,5,13279.3,66396.48,0.18,11951.37,78347.85
DOC-00440,2025-07-16,Vision Systems,Lahore,45,Printer Cleaning Kit,Accessories,10,3763.69,37636.9,0.18,6774.64,44411.54
DOC-00440,2025-07-16,Vision Systems,Lahore,45,HDP5000e Ribbon,Ribbon,50,26188.75,1309437.74,0.18,235698.79,1545136.53
DOC-00441,2025-12-14,Vision Systems,Islamabad,30,UHF Long Range Tag,Accessories,5,213.86,1069.3,0.18,83.33,1152.63
DOC-00442,2025-12-29,Vision Systems,Lahore,0,ID Card PVC Pack,Accessories,20,5224.06,104481.22,0.18,18806.62,123287.85
DOC-00442,2025-12-29,Vision Systems,Lahore,0,Printer Service Visit,Service,1,8774.59,8774.59,0.18,1579.43,10354.01
DOC-00443,2025-04-14,MF TRADER,Karachi,45,Printer Cleaning Kit,Accessories,2,3508.95,7017.9,0,0,7017.9
DOC-00443,2025-04-14,MF TRADER,Karachi,45,UHF Long Range Tag,Accessories,50,194.37,9718.36,0.18,1749.31,11467.67
DOC-00443,2025-04-14,MF TRADER,Karachi,45,UHF Long Range Tag,Accessories,3,184.54,553.61,0.18,99.65,653.26
DOC-00444,2025-02-08,Prime Traders,Lahore,45,Printer Cleaning Kit,Accessories,5,3604.14,18020.7,0.18,3243.73,21264.42
DOC-00444,2025-02-08,Prime Traders,Lahore,45,HDP5000e Ribbon,Ribbon,5,23427.99,117139.97,0.18,21085.19,138225.16
DOC-00444,2025-02-08,Prime Traders,Lahore,45,Printer Cleaning Kit,Accessories,2,3268.05,6536.1,0.18,1176.5,7712.6
DOC-00445,2025-08-27,Vision Systems,Karachi,15,ID Card PVC Pack,Accessories,2,5258.43,10516.87,0.18,1893.04,12409.9
DOC-00445,2025-08-27,Vision Systems,Karachi,15,UHF Long Range Tag,Accessories,20,210.8,4216.06,0.18,758.89,4974.95
DOC-00445,2025-08-27,Vision Systems,Karachi,15,UHF Long Range Tag,Accessories,5,207.41,1037.03,0.18,186.67,1223.69
DOC-00445,2025-08-27,Vision Systems,Karachi,15,ID Card PVC Pack,Accessories,3,5300.04,15900.13,0,0,15900.13
DOC-00446,2025-06-29,Alpha Supplies,Lahore,0,UHF Long Range Tag,Accessories,2,200.23,400.45,0.18,72.08,472.54
DOC-00446,2025-06-29,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,50,24177.08,1208854.1,0,0,1208854.1
DOC-00446,2025-06-29,Alpha Supplies,Lahore,0,Printer Service Visit,Service,10,8147.13,81471.31,0,0,81471.31
DOC-00447,2025-07-06,PakTech,Lahore,0,ID Card PVC Pack,Accessories,10,5165.47,51654.72,0,0,51654.72
DOC-00448,2025-07-27,MF TRADER,Karachi,0,HDP5000e Ribbon,Ribbon,50,23122.85,1156142.73,0.18,208105.69,1364248.42
DOC-00448,2025-07-27,MF TRADER,Karachi,0,Printer Cleaning Kit,Accessories,1,3508.23,3508.23,0.18,631.48,4139.71
DOC-00449,2025-05-16,Prime Traders,Islamabad,15,Printer Cleaning Kit,Accessories,3,3342.02,10026.07,0,0,10026.07
DOC-00450,2025-04-11,Alpha Supplies,Karachi,45,PolyGuard Lamination,Accessories,5,12403.84,62019.2,0.18,6508.39,68527.59
DOC-00450,2025-04-11,Alpha Supplies,Karachi,45,HDP5000e Ribbon,Ribbon,5,23596.56,117982.82,0,0,117982.82
DOC-00450,2025-04-11,Alpha Supplies,Karachi,45,ID Card PVC Pack,Accessories,1,4661.72,4661.72,0.18,839.11,5500.83
DOC-00451,2025-11-04,Prime Traders,Lahore,15,Printer Cleaning Kit,Accessories,3,3439.15,10317.45,0.18,1857.14,12174.6
DOC-00451,2025-11-04,Prime Traders,Lahore,15,Printer Cleaning Kit,Accessories,1,3352.75,3352.75,0.18,603.5,3956.25
DOC-00451,2025-11-04,Prime Traders,Lahore,15,Printer Service Visit,Service,3,7734.66,23203.99,0.18,4176.72,27380.7
DOC-00452,2025-09-01,MF TRADER,Islamabad,0,HDP5000e Ribbon,Ribbon,3,21304.5,63913.49,0,0,63913.49
DOC-00452,2025-09-01,MF TRADER,Islamabad,0,Printer Service Visit,Service,1,15023.7,15023.7,0.18,2704.27,17727.97
DOC-00452,2025-09-01,MF TRADER,Islamabad,0,PolyGuard Lamination,Accessories,1,10868.29,10868.29,0.18,1956.29,12824.58
DOC-00453,2025-01-15,Alpha Supplies,Lahore,45,Printer Service Visit,Service,20,7471.35,149427,0.18,13421.38,162848.38
DOC-00454,2025-11-19,Vision Systems,Islamabad,45,Printer Cleaning Kit,Accessories,3,8101.31,24303.93,0.18,4374.71,28678.64
DOC-00454,2025-11-19,Vision Systems,Islamabad,45,PolyGuard Lamination,Accessories,2,12995.62,25991.24,0.18,4678.42,30669.66
DOC-00454,2025-11-19,Vision Systems,Islamabad,45,HDP5000e Ribbon,Ribbon,50,25906.32,1295315.83,0.18,233156.85,1528472.69
DOC-00455,2025-07-11,Vision Systems,Karachi,0,HDP5000e Ribbon,Ribbon,3,24619.24,73857.72,0.18,13294.39,87152.11
DOC-00455,2025-07-11,Vision Systems,Karachi,0,Printer Cleaning Kit,Accessories,20,3737.86,74757.16,0,0,74757.16
DOC-00456,2025-09-03,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,1,5078.07,5078.07,0.18,914.05,5992.12
DOC-00456,2025-09-03,PakTech,Islamabad,30,HDP5000e Ribbon,Ribbon,50,24658.95,1232947.36,0.18,221930.53,1454877.89
DOC-00456,2025-09-03,PakTech,Islamabad,30,Printer Cleaning Kit,Accessories,20,3631.47,72629.45,0.18,13073.3,85702.75
DOC-00456,2025-09-03,PakTech,Islamabad,30,Printer Service Visit,Service,50,8593.09,429654.26,0.18,77337.77,506992.03
DOC-00457,2025-02-14,Vision Systems,Lahore,45,Printer Service Visit,Service,20,8259.47,165189.46,0,0,165189.46
DOC-00457,2025-02-14,Vision Systems,Lahore,45,Printer Service Visit,Service,3,8573.38,25720.14,0.18,4629.62,30349.76
DOC-00458,2025-05-30,Vision Systems,Karachi,30,UHF Long Range Tag,Accessories,50,205.62,10280.76,0.18,1850.54,12131.3
DOC-00459,2025-09-06,Vision Systems,Islamabad,30,Printer Service Visit,Service,10,8099.9,80998.98,0.18,14579.82,95578.79
DOC-00459,2025-09-06,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,1,25843.6,25843.6,0.18,4651.85,30495.45
DOC-00460,2025-09-14,MF TRADER,Karachi,15,HDP5000e Ribbon,Ribbon,2,23359.56,46719.12,0.18,8409.44,55128.56
DOC-00460,2025-09-14,MF TRADER,Karachi,15,HDP5000e Ribbon,Ribbon,2,23027.87,46055.74,0.18,8290.03,54345.77
DOC-00460,2025-09-14,MF TRADER,Karachi,15,ID Card PVC Pack,Accessories,2,4604.61,9209.22,0.18,1657.66,10866.89
DOC-00460,2025-09-14,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,2,3367.32,6734.64,0,0,6734.64
DOC-00461,2025-01-26,PakTech,Islamabad,15,HDP5000e Ribbon,Ribbon,20,24536.91,490738.19,0.18,88332.87,579071.06
DOC-00461,2025-01-26,PakTech,Islamabad,15,ID Card PVC Pack,Accessories,1,5241.13,5241.13,0.18,943.4,6184.54
DOC-00462,2025-12-31,Alpha Supplies,Karachi,15,UHF Long Range Tag,Accessories,1,202.29,202.29,0.18,36.41,238.7
DOC-00462,2025-12-31,Alpha Supplies,Karachi,15,HDP5000e Ribbon,Ribbon,2,23555.77,47111.55,0.18,8480.08,55591.63
DOC-00462,2025-12-31,Alpha Supplies,Karachi,15,HDP5000e Ribbon,Ribbon,5,23991.34,119956.69,0,0,119956.69
DOC-00462,2025-12-31,Alpha Supplies,Karachi,15,Printer Cleaning Kit,Accessories,10,5676.32,56763.2,0,0,56763.2
DOC-00463,2025-05-13,Alpha Supplies,Islamabad,45,PolyGuard Lamination,Accessories,5,17817.22,89086.1,0.18,16035.5,105121.6
DOC-00464,2025-08-30,Vision Systems,Islamabad,45,PolyGuard Lamination,Accessories,10,12802.31,128023.11,0.18,23044.16,151067.27
DOC-00464,2025-08-30,Vision Systems,Islamabad,45,UHF Long Range Tag,Accessories,3,213.46,640.38,0.18,115.27,755.64
DOC-00464,2025-08-30,Vision Systems,Islamabad,45,PolyGuard Lamination,Accessories,20,13366.34,267326.82,0.18,48118.83,315445.65
DOC-00465,2025-03-27,MF TRADER,Karachi,15,HDP5000e Ribbon,Ribbon,50,22182.02,1109100.9,0,0,1109100.9
DOC-00466,2025-12-01,Alpha Supplies,Karachi,15,Printer Service Visit,Service,3,7483.43,22450.3,0.18,4041.05,26491.35
DOC-00466,2025-12-01,Alpha Supplies,Karachi,15,PolyGuard Lamination,Accessories,3,11464.3,34392.9,0.18,6190.72,40583.62
DOC-00467,2025-09-13,Prime Traders,Karachi,30,HDP5000e Ribbon,Ribbon,50,24650.07,1232503.44,0.18,221850.62,1454354.06
DOC-00468,2025-01-27,Vision Systems,Islamabad,15,Printer Cleaning Kit,Accessories,5,3691.15,18455.76,0.18,3322.04,21777.8
DOC-00468,2025-01-27,Vision Systems,Islamabad,15,Printer Cleaning Kit,Accessories,5,3720.16,18600.8,0,0,18600.8
DOC-00468,2025-01-27,Vision Systems,Islamabad,15,ID Card PVC Pack,Accessories,10,5274.62,52746.22,0.18,9494.32,62240.53
DOC-00468,2025-01-27,Vision Systems,Islamabad,15,PolyGuard Lamination,Accessories,5,12316.94,61584.68,0,0,61584.68
DOC-00469,2025-02-09,MF TRADER,Karachi,15,HDP5000e Ribbon,Ribbon,5,21987.87,109939.35,0.18,19789.08,129728.44
DOC-00469,2025-02-09,MF TRADER,Karachi,15,UHF Long Range Tag,Accessories,10,185.99,1859.86,0.18,334.78,2194.64
DOC-00470,2025-01-25,Vision Systems,Karachi,0,Printer Cleaning Kit,Accessories,5,3709.14,18545.7,0.18,3338.23,21883.93
DOC-00470,2025-01-25,Vision Systems,Karachi,0,Printer Cleaning Kit,Accessories,5,3743.47,18717.35,0.18,3369.12,22086.47
DOC-00470,2025-01-25,Vision Systems,Karachi,0,HDP5000e Ribbon,Ribbon,10,26247.34,262473.39,0.18,47245.21,309718.61
DOC-00470,2025-01-25,Vision Systems,Karachi,0,PolyGuard Lamination,Accessories,20,12351.07,247021.43,0.18,44463.86,291485.29
DOC-00471,2025-06-19,PakTech,Karachi,30,Printer Service Visit,Service,3,8547.23,25641.69,0.18,4615.5,30257.19
DOC-00472,2025-02-10,MF TRADER,Islamabad,30,HDP5000e Ribbon,Ribbon,3,23045.11,69135.34,0.18,12444.36,81579.7
DOC-00472,2025-02-10,MF TRADER,Islamabad,30,UHF Long Range Tag,Accessories,2,192.05,384.1,0.18,69.14,453.24
DOC-00473,2025-01-31,Vision Systems,Islamabad,45,ID Card PVC Pack,Accessories,50,5251.23,262561.5,0,0,262561.5
DOC-00473,2025-01-31,Vision Systems,Islamabad,45,ID Card PVC Pack,Accessories,3,5350.64,16051.91,0.18,2889.34,18941.26
DOC-00474,2025-01-14,Vision Systems,Islamabad,0,HDP5000e Ribbon,Ribbon,3,25930.09,77790.27,0.18,14002.25,91792.52
DOC-00475,2025-02-18,Vision Systems,Islamabad,45,ID Card PVC Pack,Accessories,20,5561.1,111222.07,0.18,20019.97,131242.05
DOC-00476,2025-05-01,Alpha Supplies,Karachi,15,ID Card PVC Pack,Accessories,3,5054.39,15163.17,0.18,2729.37,17892.54
DOC-00476,2025-05-01,Alpha Supplies,Karachi,15,PolyGuard Lamination,Accessories,20,11828.24,236564.73,0.18,42581.65,279146.38
DOC-00477,2025-03-31,PakTech,Lahore,15,ID Card PVC Pack,Accessories,3,5349.01,16047.02,0.18,2888.46,18935.48
DOC-00477,2025-03-31,PakTech,Lahore,15,PolyGuard Lamination,Accessories,20,12547.58,250951.64,0.18,45171.3,296122.94
DOC-00477,2025-03-31,PakTech,Lahore,15,UHF Long Range Tag,Accessories,3,203.17,609.5,0.18,109.71,719.21
DOC-00478,2025-10-24,MF TRADER,Lahore,15,Printer Cleaning Kit,Accessories,1,3361.26,3361.26,0,0,3361.26
DOC-00478,2025-10-24,MF TRADER,Lahore,15,ID Card PVC Pack,Accessories,2,4698.75,9397.5,0.18,1691.55,11089.05
DOC-00479,2025-08-12,MF TRADER,Karachi,45,ID Card PVC Pack,Accessories,10,4756.29,47562.9,0,0,47562.9
DOC-00479,2025-08-12,MF TRADER,Karachi,45,ID Card PVC Pack,Accessories,5,6939.34,34696.7,0.18,6245.41,40942.11
DOC-00480,2025-12-19,Vision Systems,Islamabad,0,ID Card PVC Pack,Accessories,10,5315.52,53155.17,0.18,9567.93,62723.1
DOC-00480,2025-12-19,Vision Systems,Islamabad,0,UHF Long Range Tag,Accessories,20,207.76,4155.28,0.18,747.95,4903.23
DOC-00480,2025-12-19,Vision Systems,Islamabad,0,ID Card PVC Pack,Accessories,1,4852.84,4852.84,0.18,873.51,5726.35
DOC-00480,2025-12-19,Vision Systems,Islamabad,0,ID Card PVC Pack,Accessories,3,5393.95,16181.85,0,0,16181.85
DOC-00481,2025-09-30,Alpha Supplies,Karachi,15,Printer Service Visit,Service,2,8441.48,16882.96,0.18,726.45,17609.41
DOC-00481,2025-09-30,Alpha Supplies,Karachi,15,ID Card PVC Pack,Accessories,3,5118.06,15354.19,0,0,15354.19
DOC-00481,2025-09-30,Alpha Supplies,Karachi,15,Printer Service Visit,Service,5,7577.62,37888.11,0.18,6819.86,44707.97
DOC-00482,2025-12-02,MF TRADER,Islamabad,0,Printer Service Visit,Service,1,6883.24,6883.24,0.18,1238.98,8122.23
DOC-00483,2025-05-13,Alpha Supplies,Lahore,15,Printer Service Visit,Service,50,7852.75,392637.49,0.18,70674.75,463312.24
DOC-00483,2025-05-13,Alpha Supplies,Lahore,15,Printer Cleaning Kit,Accessories,5,3495.56,17477.79,0.18,3146,20623.79
DOC-00484,2025-10-30,PakTech,Karachi,15,Printer Cleaning Kit,Accessories,5,3502.84,17514.19,0,0,17514.19
DOC-00484,2025-10-30,PakTech,Karachi,15,Printer Service Visit,Service,5,8129.24,40646.19,0.18,7316.32,47962.51
DOC-00484,2025-10-30,PakTech,Karachi,15,UHF Long Range Tag,Accessories,10,200.64,2006.38,0,0,2006.38
DOC-00485,2025-01-02,Vision Systems,Karachi,15,ID Card PVC Pack,Accessories,1,5242.98,5242.98,0.18,943.74,6186.72
DOC-00485,2025-01-02,Vision Systems,Karachi,15,Printer Service Visit,Service,3,9121.27,27363.8,0.18,4925.48,32289.29
DOC-00486,2025-03-22,PakTech,Lahore,45,PolyGuard Lamination,Accessories,2,11410.48,22820.96,0.18,4107.77,26928.73
DOC-00486,2025-03-22,PakTech,Lahore,45,Printer Cleaning Kit,Accessories,5,3621.39,18106.93,0.18,3259.25,21366.18
DOC-00486,2025-03-22,PakTech,Lahore,45,ID Card PVC Pack,Accessories,50,5209.03,260451.39,0,0,260451.39
DOC-00486,2025-03-22,PakTech,Lahore,45,PolyGuard Lamination,Accessories,50,11953.83,597691.4,0.18,107584.45,705275.85
DOC-00487,2025-03-10,PakTech,Islamabad,30,HDP5000e Ribbon,Ribbon,2,24238.61,48477.22,0.18,8725.9,57203.12
DOC-00487,2025-03-10,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,20,4918.19,98363.7,0.18,17705.47,116069.17
DOC-00488,2025-09-24,PakTech,Lahore,15,Printer Service Visit,Service,2,8056.3,16112.6,0.18,2900.27,19012.87
DOC-00488,2025-09-24,PakTech,Lahore,15,Printer Service Visit,Service,3,8417.04,25251.13,0,0,25251.13
DOC-00489,2025-12-10,Alpha Supplies,Karachi,30,PolyGuard Lamination,Accessories,5,11823.65,59118.27,0.18,10641.29,69759.55
DOC-00489,2025-12-10,Alpha Supplies,Karachi,30,ID Card PVC Pack,Accessories,2,5108.8,10217.6,0.18,1839.17,14408.12
DOC-00489,2025-12-10,Alpha Supplies,Karachi,30,PolyGuard Lamination,Accessories,3,11874.51,35623.53,0,0,35623.53
DOC-00490,2025-12-22,PakTech,Islamabad,45,PolyGuard Lamination,Accessories,2,12032.63,24065.27,0.18,4331.75,28397.01
DOC-00490,2025-12-22,PakTech,Islamabad,45,Printer Service Visit,Service,10,8454.71,84547.13,0.18,15218.48,99765.62
DOC-00490,2025-12-22,PakTech,Islamabad,45,UHF Long Range Tag,Accessories,50,206.96,10347.83,0,0,10347.83
DOC-00490,2025-12-22,PakTech,Islamabad,45,HDP5000e Ribbon,Ribbon,20,24682.29,493645.84,0.18,88856.25,582502.09
DOC-00491,2025-02-26,Vision Systems,Karachi,30,Printer Cleaning Kit,Accessories,3,3592.28,10776.85,0,0,10776.85
DOC-00491,2025-02-26,Vision Systems,Karachi,30,HDP5000e Ribbon,Ribbon,10,25320.89,253208.92,0.18,45577.61,298786.53
DOC-00492,2025-01-13,Alpha Supplies,Lahore,30,UHF Long Range Tag,Accessories,3,195.31,585.94,0.18,105.47,691.41
DOC-00493,2025-02-15,PakTech,Lahore,30,Printer Service Visit,Service,1,8212.32,8212.32,0.18,1478.22,9690.54
DOC-00493,2025-02-15,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,50,24580.58,1229028.99,0.18,221225.22,1450254.21
DOC-00493,2025-02-15,PakTech,Lahore,30,PolyGuard Lamination,Accessories,10,11903.82,119038.2,0.18,21426.88,140465.07
DOC-00494,2025-05-26,Alpha Supplies,Karachi,15,Printer Service Visit,Service,3,7656.92,22970.76,0.18,4134.74,27105.5
DOC-00494,2025-05-26,Alpha Supplies,Karachi,15,ID Card PVC Pack,Accessories,2,5025.23,10050.46,0.18,1809.08,11859.54
DOC-00494,2025-05-26,Alpha Supplies,Karachi,15,Printer Service Visit,Service,20,7868.88,157377.64,0.18,28327.98,185705.62
DOC-00494,2025-05-26,Alpha Supplies,Karachi,15,Printer Cleaning Kit,Accessories,50,3531.62,176580.9,0.18,31784.56,208365.47
DOC-00495,2025-05-13,Vision Systems,Lahore,15,UHF Long Range Tag,Accessories,50,218.74,10937,0,0,10937
DOC-00495,2025-05-13,Vision Systems,Lahore,15,HDP5000e Ribbon,Ribbon,10,25592.64,255926.44,0.18,46066.76,301993.2
DOC-00496,2025-04-28,Alpha Supplies,Islamabad,15,ID Card PVC Pack,Accessories,5,5107.25,25536.25,0.18,4596.53,30132.78
DOC-00496,2025-04-28,Alpha Supplies,Islamabad,15,Printer Cleaning Kit,Accessories,1,3492.5,3492.5,0.18,628.65,4121.15
DOC-00497,2025-03-22,Vision Systems,Islamabad,30,Printer Service Visit,Service,3,8559.67,25679.01,0.18,4622.22,30301.23
DOC-00497,2025-03-22,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,10,24433.32,244333.16,0.18,43979.97,288313.13
DOC-00498,2025-07-07,MF TRADER,Karachi,30,Printer Cleaning Kit,Accessories,20,3398.12,67962.4,0.18,12233.23,87188.76
DOC-00498,2025-07-07,MF TRADER,Karachi,30,HDP5000e Ribbon,Ribbon,50,22197.59,1109879.45,0.18,199778.3,1309657.75
DOC-00499,2025-12-10,Alpha Supplies,Islamabad,0,Printer Service Visit,Service,50,7897.74,394886.97,0.18,71079.66,465966.63
DOC-00499,2025-12-10,Alpha Supplies,Islamabad,0,Printer Service Visit,Service,2,8130.24,16260.48,0.18,2926.89,19187.37
DOC-00499,2025-12-10,Alpha Supplies,Islamabad,0,Printer Service Visit,Service,5,13471.78,67358.9,0,0,67358.9
DOC-00500,2025-08-28,PakTech,Karachi,30,Printer Cleaning Kit,Accessories,5,3612.27,18061.33,0.18,3251.04,21312.37
DOC-00500,2025-08-28,PakTech,Karachi,30,UHF Long Range Tag,Accessories,2,205.75,411.51,0,0,411.51
DOC-00501,2025-04-02,Vision Systems,Lahore,45,PolyGuard Lamination,Accessories,10,12941.57,129415.66,0.18,23294.82,152710.47
